,occ_brazil,occ_canada,occ_france,occ_germany,occ_italy,occ_mexico,occ_peru,occ_spain,occ_sweden,occ_usa,occ_count_tokens_overall,freq_brazil,tf_idf_brazil,freq_canada,tf_idf_canada,freq_france,tf_idf_france,freq_germany,tf_idf_germany,freq_italy,tf_idf_italy,freq_mexico,tf_idf_mexico,freq_peru,tf_idf_peru,freq_spain,tf_idf_spain,freq_sweden,tf_idf_sweden,freq_usa,tf_idf_usa
toilet,3,0,0,0,0,5,0,1,0,0,9,0.00027220760366572906,2.372294049148903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027035795393100465,2.356174319208938e-05,0.0,0.0,7.464914899970141e-05,6.505686452590341e-06,0.0,0.0,0.0,0.0
tolerance,0,0,0,1,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0001330671989354624,9.851798928732452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001289490651192779,9.546907665947697e-05,0.0,0.0
toll,0,0,1,0,1,6,0,3,2,0,13,0.0,-0.0,0.0,-0.0,7.190623427051126e-05,-5.21684526846996e-06,0.0,-0.0,0.00018158707100054475,-1.3174263146651848e-05,0.0003244295447172056,-2.3537579911953627e-05,0.0,-0.0,0.0002239474469991042,-1.6247536686013378e-05,0.0002578981302385558,-1.871068140518678e-05,0.0,-0.0
tolstoy,0,0,1,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,7.190623427051126e-05,5.3236692995918886e-05,0.0001330671989354624,9.851798928732452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomato,1,0,3,0,0,2,0,3,0,0,9,9.073586788857636e-05,7.907646830496345e-06,0.0,0.0,0.00021571870281153377,1.879992285587838e-05,0.0,0.0,0.0,0.0,0.00010814318157240186,9.424697276835753e-06,0.0,0.0,0.0002239474469991042,1.951705935777102e-05,0.0,0.0,0.0,0.0
tomb,0,0,4,1,3,4,0,0,2,0,14,0.0,-0.0,0.0,-0.0,0.00028762493708204504,-3.012449860358467e-05,0.0001330671989354624,-1.3936839723221955e-05,0.0005447612130016343,-5.705575659343363e-05,0.00021628636314480372,-2.265282805666984e-05,0.0,-0.0,0.0,-0.0,0.0002578981302385558,-2.7011051068991103e-05,0.0,-0.0
tone,0,0,1,0,0,1,0,1,0,0,3,0.0,0.0,0.0,0.0,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,7.464914899970141e-05,4.21223820870829e-05,0.0,0.0,0.0,0.0
tongue,1,0,0,0,1,1,0,0,0,0,3,9.073586788857636e-05,5.119965796557141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00018158707100054475,0.0001024643963026262,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tonne,0,0,0,1,3,1,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001330671989354624,4.556522698898287e-05,0.0005447612130016343,0.00018653859496397656,5.407159078620093e-05,1.8515339073332232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tool,1,1,1,0,0,2,0,0,0,0,5,9.073586788857636e-05,3.1070019129135856e-05,0.00024838549428713363,8.50528268311491e-05,7.190623427051126e-05,2.462232550673807e-05,0.0,0.0,0.0,0.0,0.00010814318157240186,3.7030678146664464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
top,9,6,13,7,18,23,1,20,13,0,110,0.0008166228109971872,-0.0008166228109971872,0.0014903129657228018,-0.0014903129657228018,0.0009347810455166463,-0.0009347810455166463,0.0009314703925482369,-0.0009314703925482369,0.0032685672780098057,-0.0032685672780098057,0.0012436465880826214,-0.0012436465880826214,0.0005473453749315818,-0.0005473453749315818,0.001492982979994028,-0.001492982979994028,0.0016763378465506126,-0.0016763378465506126,0.0,-0.0
topless,1,0,1,0,0,0,0,0,0,0,2,9.073586788857636e-05,6.71774511835808e-05,0.0,0.0,7.190623427051126e-05,5.3236692995918886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
topped,2,1,0,0,0,1,0,2,0,0,6,0.00018147173577715272,4.7770880097011414e-05,0.00024838549428713363,6.538535389333865e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.407159078620093e-05,1.4233883139103569e-05,0.0,0.0,0.00014929829799940282,3.930149817476581e-05,0.0,0.0,0.0,0.0
torch,0,0,1,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,7.190623427051126e-05,5.3236692995918886e-05,0.0001330671989354624,9.851798928732452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torre,0,0,0,0,1,1,0,6,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018158707100054475,2.511398187148746e-05,5.407159078620093e-05,7.478246899874633e-06,0.0,0.0,0.0004478948939982084,6.194507233485285e-05,0.0,0.0,0.0,0.0
torrent,1,0,2,0,0,0,0,0,0,0,3,9.073586788857636e-05,5.119965796557141e-05,0.0,0.0,0.00014381246854102252,8.114926733854355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torres,3,0,0,0,0,0,0,1,0,0,4,0.00027220760366572906,0.00011958969979954523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,3.279581172217547e-05,0.0,0.0,0.0,0.0
torri,0,0,1,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,7.190623427051126e-05,5.3236692995918886e-05,0.0,0.0,0.00018158707100054475,0.00013444029226334554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total,1,1,2,0,0,3,0,3,4,0,14,9.073586788857636e-05,-9.503252928047637e-06,0.00024838549428713363,-2.6014741808249625e-05,0.00014381246854102252,-1.5062249301792335e-05,0.0,-0.0,0.0,-0.0,0.0001622147723586028,-1.698962104250238e-05,0.0,-0.0,0.0002239474469991042,-2.345521435951321e-05,0.0005157962604771116,-5.402210213798221e-05,0.0,-0.0
touch,1,0,1,0,1,1,0,2,0,1,7,9.073586788857636e-05,1.7810964989018076e-05,0.0,0.0,7.190623427051126e-05,1.4114808739769051e-05,0.0,0.0,0.00018158707100054475,3.564456966478449e-05,5.407159078620093e-05,1.0613963725747171e-05,0.0,0.0,0.00014929829799940282,2.9306456426391193e-05,0.0,0.0,0.0005361930294906167,0.00010525182045252988
tough,2,1,0,0,0,0,0,1,0,0,4,0.00018147173577715272,7.972646653303015e-05,0.00024838549428713363,0.00010912386831352773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,3.279581172217547e-05,0.0,0.0,0.0,0.0
tougher,0,0,1,0,0,0,0,2,0,0,3,0.0,0.0,0.0,0.0,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014929829799940282,8.42447641741658e-05,0.0,0.0,0.0,0.0
tour,17,0,10,5,1,25,1,36,8,3,106,0.001542509754105798,-0.0015176956775076007,0.0,-0.0,0.0007190623427051126,-0.0007074949163058497,0.0006653359946773121,-0.0006546328543623056,0.00018158707100054475,-0.000178665912494379,0.0013517897696550232,-0.0013300437710967682,0.0005473453749315818,-0.000538540328465542,0.0026873693639892504,-0.002644138137043567,0.0010315925209542231,-0.0010149974778661975,0.0016085790884718498,-0.0015827021663912253
tourism,5,2,9,1,3,6,0,5,0,0,31,0.00045367933944288175,-0.00020414164262591762,0.0004967709885742673,-0.0002235315492677832,0.0006471561084346013,-0.0002912001925709663,0.0001330671989354624,-5.9876115592288434e-05,0.0005447612130016343,-0.0002451256629795066,0.0003244295447172056,-0.00014598324062162245,0.0,-0.0,0.000373245744998507,-0.00016794901786953105,0.0,-0.0,0.0,-0.0
tourist,25,7,19,9,15,39,2,30,17,7,170,0.002268396697214409,-0.0026972512390437543,0.0017386984600099354,-0.002067410246781009,0.001366218451139714,-0.0016245105693665728,0.0011976047904191617,-0.0014240194445749087,0.002723806065008171,-0.0032387585878519577,0.0021087920406618363,-0.002507472326840159,0.0010946907498631637,-0.0013016488628571964,0.002239474469991042,-0.002662861084398437,0.002192134107027724,-0.002606570730591983,0.0037533512064343165,-0.0044629456587347675
tourists,1,0,1,0,0,1,0,0,0,0,3,9.073586788857636e-05,5.119965796557141e-05,0.0,0.0,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
touristy,1,0,2,4,0,0,0,0,0,0,7,9.073586788857636e-05,1.7810964989018076e-05,0.0,0.0,0.00014381246854102252,2.8229617479538103e-05,0.0005322687957418496,0.00010448151438135365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tout,0,1,1,0,0,1,0,0,0,0,3,0.0,0.0,0.00024838549428713363,0.0001401568381615903,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tow,0,1,1,0,1,0,0,0,0,0,3,0.0,0.0,0.00024838549428713363,0.0001401568381615903,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.00018158707100054475,0.0001024643963026262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
towards,9,3,6,2,0,15,0,8,10,0,53,0.0008166228109971872,-0.0005576579856621973,0.0007451564828614009,-0.0005088548319244143,0.00043143740562306753,-0.0002946213494395185,0.0002661343978709248,-0.00018173870510780147,0.0,-0.0,0.000811073861793014,-0.0005538687015593414,0.0,-0.0,0.0005971931919976113,-0.00040781318867874833,0.0012894906511927789,-0.0008805714821954404,0.0,-0.0
tower,2,13,18,12,15,3,3,14,2,1,83,0.00018147173577715272,-0.00015927509431410016,0.003229011425732737,-0.002834056208105324,0.0012943122168692027,-0.0011359989451298828,0.0015968063872255488,-0.001401493664220118,0.002723806065008171,-0.002390644835349143,0.0001622147723586028,-0.00014237353853431095,0.0016420361247947454,-0.0014411911448568946,0.0010450880859958196,-0.0009172585623357631,0.0002578981302385558,-0.00022635342545914864,0.0005361930294906167,-0.00047060879743584394
towering,1,0,0,0,0,1,0,2,0,0,4,9.073586788857636e-05,3.986323326651507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407159078620093e-05,2.3755417639789263e-05,0.0,0.0,0.00014929829799940282,6.559162344435094e-05,0.0,0.0,0.0,0.0
town,79,11,88,53,10,104,11,94,65,12,527,0.007168133563197532,-0.012045460164621305,0.00273224043715847,-0.004591305819820551,0.0063277486158049906,-0.01063326223087512,0.0070525615435795075,-0.011851250870642586,0.0018158707100054477,-0.0030514216997536256,0.005623445441764897,-0.009449738549023978,0.0060207991242474,-0.010117458801640689,0.007017020005971932,-0.011791526233585117,0.008381689232753063,-0.014084740870861498,0.006434316353887399,-0.010812340568714133
trace,3,0,3,1,0,3,0,2,1,1,14,0.00027220760366572906,-2.8509758784142907e-05,0.0,-0.0,0.00021571870281153377,-2.2593373952688502e-05,0.0001330671989354624,-1.3936839723221955e-05,0.0,-0.0,0.0001622147723586028,-1.698962104250238e-05,0.0,-0.0,0.00014929829799940282,-1.5636809573008807e-05,0.0001289490651192779,-1.3505525534495552e-05,0.0005361930294906167,-5.6158364890087404e-05
track,3,4,5,1,0,7,1,5,6,0,32,0.00027220760366572906,-0.00012623826145404616,0.0009935419771485345,-0.0004607623379649091,0.0003595311713525563,-0.00016673520283371,0.0001330671989354624,-6.171088398691695e-05,0.0,-0.0,0.0003785011355034065,-0.0001755326620596824,0.0005473453749315818,-0.0002538354095028358,0.000373245744998507,-0.00017309543638462265,0.0007736943907156673,-0.00035880641637267384,0.0,-0.0
tract,0,2,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0004967709885742673,0.0002803136763231806,0.0,0.0,0.0,0.0,0.0,0.0,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trade,4,2,5,1,2,10,1,7,9,0,41,0.00036294347155430543,-0.00020738269542201632,0.0004967709885742673,-0.0002838505571592203,0.0003595311713525563,-0.0002054329372120193,0.0001330671989354624,-7.603342269614243e-05,0.0003631741420010895,-0.0002075144984788489,0.0005407159078620093,-0.00030896029607521924,0.0005473453749315818,-0.0003127483150309307,0.0005225440429979098,-0.00029857705292106397,0.0011605415860735009,-0.0006631232165123912,0.0,-0.0
trademark,0,0,1,0,0,1,0,2,0,0,4,0.0,0.0,0.0,0.0,7.190623427051126e-05,3.1590759605253664e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,2.3755417639789263e-05,0.0,0.0,0.00014929829799940282,6.559162344435094e-05,0.0,0.0,0.0,0.0
trader,1,2,1,0,2,0,0,1,2,1,10,9.073586788857636e-05,3.755801212070146e-06,0.0004967709885742673,2.0562685125794873e-05,7.190623427051126e-05,2.9763921160728467e-06,0.0,0.0,0.0003631741420010895,1.5032752917459623e-05,0.0,0.0,0.0,0.0,7.464914899970141e-05,3.089928721874073e-06,0.0002578981302385558,1.0675096107859466e-05,0.0005361930294906167,2.219446925373999e-05
trading,0,0,4,1,1,1,0,1,2,0,10,0.0,0.0,0.0,0.0,0.00028762493708204504,1.1905568464291387e-05,0.0001330671989354624,5.508008670422498e-06,0.00018158707100054475,7.516376458729812e-06,5.407159078620093e-05,2.238168333417599e-06,0.0,0.0,7.464914899970141e-05,3.089928721874073e-06,0.0002578981302385558,1.0675096107859466e-05,0.0,0.0
tradition,8,0,2,1,0,10,0,6,5,1,33,0.0007258869431086109,-0.00034633608908060063,0.0,-0.0,0.00014381246854102252,-6.861598543462464e-05,0.0001330671989354624,-6.348918891811875e-05,0.0,-0.0,0.0005407159078620093,-0.00025798705240600325,0.0,-0.0,0.0004478948939982084,-0.00021370017380695542,0.0006447453255963894,-0.0003076216987231866,0.0005361930294906167,-0.0002558290910025
traditional,9,0,14,9,1,16,1,25,7,0,82,0.0008166228109971872,-0.000712439025953128,0.0,-0.0,0.0010066872797871575,-0.0008782552916629669,0.0011976047904191617,-0.0010448157691323253,0.00018158707100054475,-0.00015842040443535347,0.0008651454525792149,-0.0007547712055589848,0.0005473453749315818,-0.00047751569087328493,0.0018662287249925351,-0.0016281374425677283,0.0009026434558349452,-0.0007874852573279743,0.0,-0.0
traditionally,3,1,4,3,1,1,0,3,3,1,20,0.00027220760366572906,-7.067525011498669e-05,0.00024838549428713363,-6.449014170535423e-05,0.00028762493708204504,-7.46781650983695e-05,0.0003992015968063872,-0.00010364762894441362,0.00018158707100054475,-4.714677873719922e-05,5.407159078620093e-05,-1.4039002406497032e-05,0.0,-0.0,0.0002239474469991042,-5.814511283347778e-05,0.00038684719535783365,-0.00010043996537940275,0.0005361930294906167,-0.00013921571608887728
traffic,3,0,4,1,1,7,1,4,3,1,25,0.00027220760366572906,-9.705489252712437e-05,0.0,-0.0,0.00028762493708204504,-0.0001025519014924319,0.0001330671989354624,-4.7444753627919166e-05,0.00018158707100054475,-6.474438414995688e-05,0.0003785011355034065,-0.0001349535668106785,0.0005473453749315818,-0.00019515452846951975,0.00029859659599880563,-0.00010646381711370935,0.00038684719535783365,-0.00013792933211366056,0.0005361930294906167,-0.00019117818955164214
trail,2,66,4,9,0,8,3,20,12,3,127,0.00018147173577715272,-0.00019279757477501714,0.01639344262295082,-0.017416574357339867,0.00028762493708204504,-0.0003055759073265929,0.0011976047904191617,-0.0012723485458655472,0.0,-0.0,0.00043257272628960744,-0.00045957003819519063,0.0016420361247947454,-0.0017445173001604793,0.001492982979994028,-0.0015861615942038398,0.0015473887814313346,-0.0016439629180622544,0.0016085790884718498,-0.0017089721755459493
trailer,0,1,0,0,0,1,0,0,0,0,2,0.0,0.0,0.00024838549428713363,0.0001838953525817794,0.0,0.0,0.0,0.0,0.0,0.0,5.407159078620093e-05,4.00325883797039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trailhead,0,4,1,0,0,0,0,1,0,0,6,0.0,0.0,0.0009935419771485345,0.0002615414155733546,7.190623427051126e-05,1.892870027860656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,1.9650749087382906e-05,0.0,0.0,0.0,0.0
train,7,4,11,1,3,1,0,4,16,0,47,0.0006351510752200344,-0.0004005930686364619,0.0009935419771485345,-0.0006266320643591579,0.0007909685769756238,-0.000498867973002978,0.0001330671989354624,-8.392617069560776e-05,0.0005447612130016343,-0.0003435837149686721,5.407159078620093e-05,-3.4103232009164724e-05,0.0,-0.0,0.00029859659599880563,-0.0001883264176701978,0.0020631850419084463,-0.0013012614783288045,0.0,-0.0
tram,0,0,0,0,2,1,0,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003631741420010895,0.0001243590633093177,5.407159078620093e-05,1.8515339073332232e-05,0.0,0.0,7.464914899970141e-05,2.5561561721574075e-05,0.0001289490651192779,4.415508456766039e-05,0.0,0.0
tranquil,1,0,4,0,1,5,0,4,2,0,17,9.073586788857636e-05,-1.7154181673173838e-05,0.0,-0.0,0.00028762493708204504,-5.4377288047759796e-05,0.0,-0.0,0.00018158707100054475,-3.433016818958577e-05,0.00027035795393100465,-5.11128572023491e-05,0.0,-0.0,0.00029859659599880563,-5.645154858765269e-05,0.0002578981302385558,-4.875724983108933e-05,0.0,-0.0
tranquillity,2,0,2,0,0,0,0,1,1,0,6,0.00018147173577715272,4.7770880097011414e-05,0.0,0.0,0.00014381246854102252,3.785740055721312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,1.9650749087382906e-05,0.0001289490651192779,3.394473691483964e-05,0.0,0.0
trans,0,7,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0017386984600099354,0.0002404666883169325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,1.0324178722475475e-05,0.0,0.0,0.0,0.0
transcend,0,0,0,0,0,3,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001622147723586028,7.126625291936779e-05,0.0,0.0,7.464914899970141e-05,3.279581172217547e-05,0.0,0.0,0.0,0.0
transept,0,0,3,1,2,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.00021571870281153377,5.6786100835819676e-05,0.0001330671989354624,3.502880036920577e-05,0.0003631741420010895,9.560248221339436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transfer,0,0,1,1,0,3,0,0,0,0,5,0.0,0.0,0.0,0.0,7.190623427051126e-05,2.462232550673807e-05,0.0001330671989354624,4.556522698898287e-05,0.0,0.0,0.0001622147723586028,5.5546017219996696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transform,5,1,2,2,1,2,0,1,0,1,15,0.00045367933944288175,-6.110996002969613e-05,0.00024838549428713363,-3.3457171857291664e-05,0.00014381246854102252,-1.9371334421148524e-05,0.0002661343978709248,-3.584792385827178e-05,0.00018158707100054475,-2.445951950198951e-05,0.00010814318157240186,-1.45667323345362e-05,0.0,-0.0,7.464914899970141e-05,-1.0055133912918502e-05,0.0,-0.0,0.0005361930294906167,-7.222443640614275e-05
transformation,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0001289490651192779,9.546907665947697e-05,0.0,0.0
transition,0,1,0,0,0,0,0,1,0,0,2,0.0,0.0,0.00024838549428713363,0.0001838953525817794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0,0.0,0.0,0.0
translate,3,0,1,1,0,2,0,0,0,0,7,0.00027220760366572906,5.343289496705422e-05,0.0,0.0,7.190623427051126e-05,1.4114808739769051e-05,0.0001330671989354624,2.6120378595338413e-05,0.0,0.0,0.00010814318157240186,2.1227927451494342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transmitter,0,0,0,1,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0001330671989354624,9.851798928732452e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0,0.0,0.0,0.0
transparent,0,0,2,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00014381246854102252,8.114926733854355e-05,0.0,0.0,0.00018158707100054475,0.0001024643963026262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transport,5,1,2,7,4,8,0,14,2,1,44,0.00045367933944288175,-0.0002731421791706571,0.00024838549428713363,-0.00014954296853650332,0.00014381246854102252,-8.658373356266089e-05,0.0009314703925482369,-0.0005608010564598452,0.000726348284002179,-0.00043730524156743226,0.00043257272628960744,-0.0002604347318386341,0.0,-0.0,0.0010450880859958196,-0.0006292057239915999,0.0002578981302385558,-0.0001552701460549226,0.0005361930294906167,-0.00032282037068523454
transvestite,2,0,0,1,0,0,0,0,0,0,3,0.00018147173577715272,0.00010239931593114283,0.0,0.0,0.0,0.0,0.0001330671989354624,7.508601868776613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
traumatic,0,0,1,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,7.190623427051126e-05,5.3236692995918886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0,0.0,0.0,0.0
travel,17,4,2,4,1,7,1,2,7,0,45,0.001542509754105798,-0.0009437380533972433,0.0009935419771485345,-0.0006078686821829296,0.00014381246854102252,-8.798731985577317e-05,0.0005322687957418496,-0.0003256526033890186,0.00018158707100054475,-0.00011109857065863786,0.0003785011355034065,-0.000231574499855079,0.0005473453749315818,-0.000334876753485013,0.00014929829799940282,-9.134365909482215e-05,0.0009026434558349452,-0.0005522551644512999,0.0,-0.0
traveller,4,1,2,1,1,9,2,0,0,0,20,0.00036294347155430543,-9.423366681998226e-05,0.00024838549428713363,-6.449014170535423e-05,0.00014381246854102252,-3.733908254918475e-05,0.0001330671989354624,-3.454920964813787e-05,0.00018158707100054475,-4.714677873719922e-05,0.00048664431707580837,-0.0001263510216584733,0.0010946907498631637,-0.00028422256213000123,0.0,-0.0,0.0,-0.0,0.0,-0.0
travelling,1,0,0,0,0,0,0,0,1,0,2,9.073586788857636e-05,6.71774511835808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001289490651192779,9.546907665947697e-05,0.0,0.0
traverse,1,0,0,0,0,3,0,0,0,1,5,9.073586788857636e-05,3.1070019129135856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001622147723586028,5.5546017219996696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005361930294906167,0.00018360465459635726
treasure,0,0,3,4,3,0,0,1,0,1,12,0.0,-0.0,0.0,-0.0,0.00021571870281153377,-8.151699336175983e-06,0.0005322687957418496,-2.011367179741839e-05,0.0005447612130016343,-2.0585742267695554e-05,0.0,-0.0,0.0,-0.0,7.464914899970141e-05,-2.820883912317095e-06,0.0,-0.0,0.0005361930294906167,-2.0261962943377913e-05
treasury,0,0,0,1,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0001330671989354624,7.508601868776613e-05,0.0003631741420010895,0.0002049287926052524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treat,2,0,2,0,0,1,0,1,0,0,6,0.00018147173577715272,4.7770880097011414e-05,0.0,0.0,0.00014381246854102252,3.785740055721312e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,1.4233883139103569e-05,0.0,0.0,7.464914899970141e-05,1.9650749087382906e-05,0.0,0.0,0.0,0.0
treaty,0,0,1,0,0,1,0,0,1,0,3,0.0,0.0,0.0,0.0,7.190623427051126e-05,4.0574633669271773e-05,0.0,0.0,0.0,0.0,5.407159078620093e-05,3.0511053879018197e-05,0.0,0.0,0.0,0.0,0.0001289490651192779,7.276227342857029e-05,0.0,0.0
tree,7,7,10,3,2,13,3,3,10,2,60,0.0006351510752200344,-0.0004679529948804945,0.0017386984600099354,-0.001281000982756565,0.0007190623427051126,-0.000529775339919047,0.0003992015968063872,-0.00029411519569876986,0.0003631741420010895,-0.00026757165978769516,0.0007029306802206121,-0.0005178901994122657,0.0016420361247947454,-0.001209784179352083,0.0002239474469991042,-0.0001649951997369555,0.0012894906511927789,-0.0009500432820443824,0.0010723860589812334,-0.0007900896141827546
treeless,1,0,0,1,0,0,0,0,0,0,2,9.073586788857636e-05,6.71774511835808e-05,0.0,0.0,0.0,0.0,0.0001330671989354624,9.851798928732452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trek,4,2,0,0,0,0,3,18,0,0,27,0.00036294347155430543,-0.00014153745721831495,0.0004967709885742673,-0.00019372631843058235,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0016420361247947454,-0.0006403465993444372,0.0013436846819946252,-0.0005239981652742402,0.0,-0.0,0.0,-0.0
trekker,0,0,1,0,0,0,0,4,0,0,5,0.0,0.0,0.0,0.0,7.190623427051126e-05,2.462232550673807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029859659599880563,0.0001022462468862963,0.0,0.0,0.0,0.0
trekking,1,0,0,0,0,0,0,1,0,0,2,9.073586788857636e-05,6.71774511835808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0,0.0,0.0,0.0
tremendous,2,0,1,1,0,1,0,0,1,0,6,0.00018147173577715272,4.7770880097011414e-05,0.0,0.0,7.190623427051126e-05,1.892870027860656e-05,0.0001330671989354624,3.502880036920577e-05,0.0,0.0,5.407159078620093e-05,1.4233883139103569e-05,0.0,0.0,0.0,0.0,0.0001289490651192779,3.394473691483964e-05,0.0,0.0
trend,0,0,0,0,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407159078620093e-05,4.00325883797039e-05,0.0,0.0,7.464914899970141e-05,5.526744472187548e-05,0.0,0.0,0.0,0.0
trendy,1,0,5,1,0,0,0,1,3,0,11,9.073586788857636e-05,0.0,0.0,0.0,0.0003595311713525563,0.0,0.0001330671989354624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464914899970141e-05,0.0,0.00038684719535783365,0.0,0.0,0.0
tres,1,0,0,0,0,3,0,0,0,0,4,9.073586788857636e-05,3.986323326651507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001622147723586028,7.126625291936779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial,0,1,3,2,0,0,0,0,0,0,6,0.0,0.0,0.00024838549428713363,6.538535389333865e-05,0.00021571870281153377,5.6786100835819676e-05,0.0002661343978709248,7.005760073841154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
